"Class[Size] ->","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]","Series[351-by-1]"
"2012Q1",5.11530000e+03,2.30240000e+03,1.29646000e+04,5.41090000e+03,2.53450000e+02,2.35010000e+02,5.07250000e+03,1.20600000e+03,5.49220000e+03,2.16290000e+03,2.73900000e+03,2.13333333e+00,1.53333333e+00,2.06666667e+00,3.76666667e+00,3.73333333e+00,6.99800000e+02,9.47666667e+02,1.16256667e+03,1.37546667e+03,NaN,NaN,4.37566667e+02,6.69666667e+02,2.80696667e+02,2.41053333e+03,3.70700000e+02,1.84396850e+02,1.00333333e+02,9.99666667e+01,1.00033333e+02,9.98333333e+01,1.00666667e+02,1.54500000e+01,7.50000000e+00,9.78333333e+00,8.99333333e+00,7.00333333e+00,1.00848933e+04,1.07253667e+04,1.07903333e+02,1.33950000e+02,6.98776667e+03,8.57061000e+03,1.08361367e+04,1.38645567e+04,1.04420333e+04,6.84716667e+02,1.94686667e+03,1.18540000e+02,7.33033333e+01,7.79100000e+01,2.40806667e+04,1.86446000e+04,NaN,4.14256667e+03,NaN,4.78000000e+01,3.09558711e+05,2.11452200e+07,7.86289729e-01,6.66666667e-02
"2012Q2",5.84800000e+03,2.80550000e+03,1.30903000e+04,6.62160000e+03,2.23840000e+02,2.36020000e+02,5.16240000e+03,1.24890000e+03,6.48800000e+03,3.20010000e+03,2.90490000e+03,2.00000000e+00,1.40000000e+00,1.46666667e+00,3.63333333e+00,1.69066667e+01,1.27516667e+03,1.42233333e+03,1.54890000e+03,1.35670000e+03,NaN,NaN,3.97400000e+02,6.87983333e+02,2.65343333e+02,2.62273333e+03,3.81400000e+02,1.83395295e+02,9.81666667e+01,1.00000000e+02,1.00066667e+02,9.88000000e+01,1.00266667e+02,1.84633333e+01,7.34333333e+00,9.78666667e+00,3.74466667e+01,7.13666667e+00,1.05365333e+04,1.09633000e+04,1.09666667e+02,1.32876667e+02,7.52483667e+03,9.22460000e+03,1.14709200e+04,1.44843867e+04,1.09143333e+04,8.01676667e+02,2.29030000e+03,1.08900000e+02,7.43833333e+01,7.91100000e+01,2.73020000e+04,2.04870333e+04,NaN,7.79033333e+03,NaN,5.39000000e+01,3.14906421e+05,2.12306309e+07,7.85920896e-01,8.66666667e-02
"2012Q3",7.83810000e+03,3.64130000e+03,1.42351000e+04,7.58260000e+03,1.81610000e+02,2.08240000e+02,5.71760000e+03,1.51510000e+03,7.89520000e+03,3.70780000e+03,3.26360000e+03,2.46666667e+00,1.33333333e+00,1.83333333e+00,3.53333333e+00,1.48266667e+01,1.30856667e+03,1.32143333e+03,1.46236667e+03,1.41560000e+03,NaN,NaN,5.05300000e+02,7.54743333e+02,3.06776667e+02,3.04286667e+03,3.86833333e+02,1.83249473e+02,9.96333333e+01,1.00000000e+02,9.99666667e+01,1.00000000e+02,9.93000000e+01,1.84733333e+01,7.79333333e+00,9.03000000e+00,4.29066667e+01,7.06000000e+00,1.10550100e+04,1.13028333e+04,1.11870000e+02,1.32543333e+02,8.15411667e+03,9.89664333e+03,1.21972167e+04,1.50164533e+04,1.14189000e+04,7.69123333e+02,1.69274667e+03,1.09953333e+02,7.60633333e+01,7.89600000e+01,2.90076667e+04,1.98626667e+04,NaN,1.25730667e+04,NaN,5.59000000e+01,3.20463870e+05,2.13401422e+07,7.85436846e-01,1.03333333e-01
"2012Q4",8.13490000e+03,3.52600000e+03,1.44537000e+04,8.13050000e+03,1.77680000e+02,2.30590000e+02,5.65540000e+03,1.79230000e+03,9.12490000e+03,4.77300000e+03,3.38530000e+03,2.36666667e+00,1.46666667e+00,1.76666667e+00,3.53333333e+00,2.96666667e-01,1.85223333e+03,1.99418333e+03,1.58683333e+03,1.70526667e+03,NaN,NaN,6.02433333e+02,8.29860000e+02,2.88000000e+02,3.49850000e+03,3.91466667e+02,1.84162462e+02,1.01566667e+02,1.00100000e+02,1.00033333e+02,1.01400000e+02,1.00900000e+02,1.75033333e+01,9.97000000e+00,8.76666667e+00,6.24433333e+01,7.00333333e+00,1.18725733e+04,1.17080000e+04,1.09213333e+02,1.30623333e+02,8.68525667e+03,1.04531833e+04,1.30065133e+04,1.60565367e+04,1.22637333e+04,9.62100000e+02,2.03940667e+03,1.10440000e+02,7.70333333e+01,8.15200000e+01,3.15330000e+04,1.98540667e+04,NaN,1.61414667e+04,NaN,5.06000000e+01,3.25600560e+05,2.13544832e+07,7.84927706e-01,8.66666667e-02
"2013Q1",5.23310000e+03,2.38690000e+03,1.29175000e+04,6.25680000e+03,2.46840000e+02,2.62130000e+02,5.32540000e+03,1.34080000e+03,5.62010000e+03,2.85340000e+03,2.88220000e+03,2.20000000e+00,1.46666667e+00,2.00000000e+00,3.60000000e+00,8.63000000e+00,9.67400000e+02,1.50493333e+03,1.55653333e+03,1.51043333e+03,1.26325000e+03,1.00240000e+03,4.86366667e+02,7.69060000e+02,2.65943333e+02,2.57890000e+03,4.00300000e+02,1.86668644e+02,1.00963333e+02,1.00013333e+02,1.01013333e+02,1.00833333e+02,1.00466667e+02,1.82500000e+01,6.16666667e+00,8.67666667e+00,1.50466667e+01,6.99000000e+00,1.23794333e+04,1.20816333e+04,1.07850000e+02,1.31530000e+02,8.89146333e+03,1.08674800e+04,1.39254433e+04,1.69431700e+04,1.18109633e+04,7.37206667e+02,2.11525333e+03,1.12876667e+02,7.85266667e+01,8.35233333e+01,2.55220000e+04,2.04110000e+04,NaN,3.79560000e+03,NaN,4.77000000e+01,3.35140284e+05,2.15126440e+07,7.84776344e-01,8.66666667e-02
"2013Q2",6.29200000e+03,3.19810000e+03,1.39192000e+04,7.42280000e+03,2.21220000e+02,2.32100000e+02,5.72730000e+03,1.27450000e+03,7.02580000e+03,3.37030000e+03,3.21110000e+03,1.93333333e+00,1.50000000e+00,1.63333333e+00,3.66666667e+00,1.76700000e+01,1.48653333e+03,1.40506667e+03,1.61840000e+03,1.51210000e+03,7.46266667e+02,7.65833333e+02,4.40833333e+02,8.05723333e+02,2.51676667e+02,2.69800000e+03,4.09266667e+02,1.88334074e+02,9.91333333e+01,1.00010000e+02,1.00043333e+02,9.91666667e+01,9.91333333e+01,1.83366667e+01,6.90333333e+00,8.15333333e+00,4.86200000e+01,6.74000000e+00,1.33999633e+04,1.25975333e+04,1.09073333e+02,1.32353333e+02,9.10061667e+03,1.13297133e+04,1.45225433e+04,1.75401700e+04,1.27415133e+04,9.87216667e+02,1.87476667e+03,1.03006667e+02,7.97133333e+01,8.46266667e+01,2.81583333e+04,2.30738000e+04,NaN,7.31370000e+03,NaN,5.51000000e+01,3.44979252e+05,2.15859020e+07,7.84596846e-01,5.00000000e-02
"2013Q3",8.31610000e+03,4.05180000e+03,1.54660000e+04,8.66190000e+03,1.85980000e+02,2.13780000e+02,6.49750000e+03,1.65690000e+03,7.48590000e+03,4.32120000e+03,4.10420000e+03,2.56666667e+00,1.40000000e+00,1.66666667e+00,3.56666667e+00,1.43233333e+01,1.48823333e+03,1.32990000e+03,1.58566667e+03,1.60006667e+03,8.10966667e+02,7.89100000e+02,5.58433333e+02,8.66096667e+02,2.45423333e+02,3.18763333e+03,4.14166667e+02,1.88589981e+02,9.91900000e+01,1.00046667e+02,1.00086667e+02,1.00566667e+02,1.00633333e+02,1.71866667e+01,9.38333333e+00,8.91000000e+00,8.47833333e+01,5.91333333e+00,1.44825600e+04,1.30339667e+04,1.09283333e+02,1.29866667e+02,9.51063333e+03,1.17481067e+04,1.51148067e+04,1.80556800e+04,1.36858333e+04,9.64986667e+02,2.02927667e+03,1.10103333e+02,8.09000000e+01,8.55200000e+01,2.91020000e+04,2.14714333e+04,2.58400000e+01,1.21318333e+04,NaN,5.67000000e+01,3.50036566e+05,2.15946494e+07,7.84429570e-01,3.33333333e-02
"2013Q4",8.66910000e+03,3.97610000e+03,1.58793000e+04,9.17230000e+03,1.83170000e+02,2.30690000e+02,6.82980000e+03,1.71080000e+03,8.03750000e+03,4.73370000e+03,4.80990000e+03,2.36666667e+00,1.60000000e+00,1.93333333e+00,3.53333333e+00,4.61333333e+00,2.00810000e+03,2.13076667e+03,1.73740000e+03,1.92936667e+03,9.90733333e+02,9.38633333e+02,6.90133333e+02,9.91346667e+02,2.53340000e+02,4.05396667e+03,4.18133333e+02,1.89606781e+02,1.01710000e+02,1.01103333e+02,1.00246667e+02,1.00300000e+02,1.00266667e+02,1.69400000e+01,9.03666667e+00,9.54333333e+00,9.85933333e+01,6.76000000e+00,1.52198767e+04,1.38262000e+04,1.08170000e+02,1.30003333e+02,1.00107867e+04,1.22493200e+04,1.58680667e+04,1.88651200e+04,1.43297833e+04,8.81430000e+02,1.97251333e+03,1.09396667e+02,8.19566667e+01,8.76100000e+01,3.09740000e+04,2.19847000e+04,2.44600000e+01,1.56774667e+04,NaN,5.51000000e+01,3.50715040e+05,2.17193418e+07,7.84383297e-01,6.33333333e-02
"2014Q1",5.33430000e+03,2.58030000e+03,1.31171000e+04,6.87610000e+03,2.45900000e+02,2.66480000e+02,5.63800000e+03,1.39430000e+03,5.29270000e+03,2.84160000e+03,3.26300000e+03,2.00000000e+00,1.50000000e+00,2.13333333e+00,3.50000000e+00,2.82000000e+00,1.04196667e+03,1.45808667e+03,1.49333333e+03,1.69456667e+03,8.99733333e+02,7.94833333e+02,5.22066667e+02,9.12716667e+02,2.63656667e+02,3.02726667e+03,4.28900000e+02,1.90435821e+02,1.00550000e+02,1.00010000e+02,9.97266667e+01,1.00066667e+02,1.06333333e+02,1.67566667e+01,1.04366667e+01,8.89666667e+00,1.81600000e+01,6.87000000e+00,1.56634867e+04,1.44599333e+04,1.09623333e+02,1.33336667e+02,9.94049000e+03,1.23097133e+04,1.60799500e+04,1.92318100e+04,1.48834633e+04,5.88046667e+02,1.79243333e+03,1.07930000e+02,8.35400000e+01,9.02166667e+01,2.41460000e+04,2.00844333e+04,2.63500000e+01,3.66093333e+03,NaN,4.38000000e+01,3.60889548e+05,2.17177713e+07,7.84373502e-01,4.66666667e-02
"2014Q2",6.45410000e+03,3.43600000e+03,1.52921000e+04,8.21790000e+03,2.36940000e+02,2.39170000e+02,6.99320000e+03,1.55170000e+03,6.78150000e+03,3.62710000e+03,3.43400000e+03,1.93333333e+00,1.53333333e+00,1.66666667e+00,3.60000000e+00,1.72966667e+01,1.50000000e+03,1.44984333e+03,1.61736667e+03,1.66683333e+03,8.07700000e+02,8.58966667e+02,4.72100000e+02,9.65586667e+02,2.86650000e+02,2.89960000e+03,4.38133333e+02,1.90649693e+02,9.84733333e+01,1.00043333e+02,1.00096667e+02,9.96000000e+01,1.00133333e+02,1.61433333e+01,7.68000000e+00,9.96000000e+00,5.17966667e+01,6.83666667e+00,1.65318500e+04,1.50418667e+04,1.10053333e+02,1.31370000e+02,1.01978200e+04,1.25647100e+04,1.67301700e+04,2.01101233e+04,1.59314300e+04,7.90230000e+02,1.95630333e+03,1.09810000e+02,8.57500000e+01,9.25800000e+01,2.68856667e+04,2.14868333e+04,2.49500000e+01,7.49213333e+03,NaN,4.59000000e+01,3.55034454e+05,2.18224033e+07,7.84336989e-01,3.33333333e-02
"2014Q3",8.53690000e+03,4.32180000e+03,1.58709000e+04,9.44420000e+03,1.85910000e+02,2.18520000e+02,7.03980000e+03,1.74400000e+03,7.21570000e+03,4.31740000e+03,4.54820000e+03,2.53333333e+00,1.56666667e+00,1.86666667e+00,3.60000000e+00,1.84200000e+01,1.41420000e+03,1.32340333e+03,1.57583333e+03,1.79550000e+03,8.75266667e+02,9.20400000e+02,5.92833333e+02,1.00789667e+03,2.89933333e+02,3.12933333e+03,4.41000000e+02,1.91311695e+02,1.00183333e+02,1.00013333e+02,1.00093333e+02,1.00580000e+02,9.96000000e+01,1.73366667e+01,9.28666667e+00,9.55333333e+00,8.28500000e+01,6.82000000e+00,1.73248633e+04,1.51422333e+04,1.12620000e+02,1.31826667e+02,1.04622900e+04,1.29575100e+04,1.74184267e+04,2.12216433e+04,1.67374767e+04,7.95413333e+02,2.03687667e+03,1.02080000e+02,8.71100000e+01,9.34233333e+01,2.68226667e+04,2.08387000e+04,2.40400000e+01,1.22043667e+04,NaN,4.80000000e+01,3.63761855e+05,2.17529932e+07,7.84331792e-01,2.66666667e-02
"2014Q4",8.98260000e+03,4.33340000e+03,1.47340000e+04,9.84060000e+03,1.64030000e+02,2.27090000e+02,7.14360000e+03,1.73420000e+03,6.24760000e+03,4.68130000e+03,4.94260000e+03,2.13333333e+00,1.63333333e+00,2.03333333e+00,3.30000000e+00,5.39000000e+00,1.91670000e+03,2.00500000e+03,1.44700000e+03,2.17700000e+03,1.09170000e+03,1.08530000e+03,7.51800000e+02,1.07062000e+03,2.95180000e+02,4.06403333e+03,4.42700000e+02,1.91736002e+02,1.00656667e+02,9.99933333e+01,1.00033333e+02,1.02610000e+02,9.78000000e+01,1.72133333e+01,8.97333333e+00,7.86000000e+00,8.92266667e+01,6.80666667e+00,1.81786767e+04,1.45960567e+04,1.20813333e+02,1.41983333e+02,1.02590400e+04,1.27623133e+04,1.74436733e+04,2.15427433e+04,1.75949967e+04,8.88876667e+02,1.49059333e+03,7.59566667e+01,8.98133333e+01,9.52866667e+01,2.47713333e+04,2.13042333e+04,2.38300000e+01,1.52330000e+04,NaN,5.37000000e+01,3.68663763e+05,2.17017357e+07,7.84388064e-01,2.33333333e-02
"2015Q1",5.50050000e+03,2.60850000e+03,1.15387000e+04,7.21900000e+03,2.09780000e+02,2.76750000e+02,5.75950000e+03,1.39800000e+03,4.75890000e+03,3.10810000e+03,2.88010000e+03,2.06666667e+00,1.73333333e+00,2.13333333e+00,3.56666667e+00,-4.30000000e+00,1.07760000e+03,1.39660000e+03,1.31293333e+03,1.92010000e+03,9.64666667e+02,9.55433333e+02,5.58533333e+02,1.03789667e+03,3.04420000e+02,3.15196667e+03,4.46133333e+02,1.95985853e+02,1.02933333e+02,1.01210000e+02,1.00456667e+02,1.00800000e+02,9.79333333e+01,1.75666667e+01,8.09333333e+00,8.01000000e+00,1.54500000e+01,6.76666667e+00,1.99697767e+04,1.10524533e+04,1.17543333e+02,1.41960000e+02,8.23408667e+03,1.03847900e+04,1.41121967e+04,2.00606867e+04,1.91071600e+04,8.10493333e+02,1.12788000e+03,5.40466667e+01,9.70833333e+01,9.69533333e+01,1.48853333e+04,1.81221333e+04,6.17000000e+00,2.52406667e+03,NaN,4.63000000e+01,3.75634272e+05,2.14808641e+07,8.97919854e-01,2.66666667e-02
"2015Q2",6.50940000e+03,3.50510000e+03,1.41922000e+04,9.03050000e+03,2.18030000e+02,2.57640000e+02,7.53580000e+03,1.50920000e+03,5.02440000e+03,4.03660000e+03,3.45550000e+03,1.80000000e+00,1.60000000e+00,1.76666667e+00,3.43333333e+00,6.88666667e+00,1.56426667e+03,1.46270000e+03,1.28940000e+03,2.06740000e+03,8.32066667e+02,1.23533333e+03,5.08966667e+02,1.00684667e+03,2.83670000e+02,3.45680000e+03,4.54466667e+02,1.98849255e+02,9.87333333e+01,9.99000000e+01,9.97400000e+01,9.70000000e+01,1.03200000e+02,1.95000000e+01,6.17000000e+00,7.25666667e+00,5.20000000e+01,6.73666667e+00,2.04506867e+04,8.44628333e+03,9.98900000e+01,1.19743333e+02,6.42305000e+03,8.31057000e+03,1.10157467e+04,1.89330167e+04,1.96825933e+04,7.57883333e+02,9.49270000e+02,6.21000000e+01,9.93200000e+01,9.97433333e+01,1.58936667e+04,1.86049000e+04,1.09400000e+01,5.95880000e+03,NaN,4.96000000e+01,3.81358072e+05,2.13369101e+07,1.04891043e+00,2.00000000e-02
"2015Q3",8.49290000e+03,4.32230000e+03,1.41181000e+04,9.42350000e+03,1.66230000e+02,2.18020000e+02,8.34240000e+03,1.90140000e+03,5.32510000e+03,5.54870000e+03,4.44070000e+03,2.40000000e+00,1.50000000e+00,1.83333333e+00,3.46666667e+00,7.83333333e+00,1.30186667e+03,1.02416667e+03,1.41976667e+03,2.04220000e+03,1.21576667e+03,8.26433333e+02,6.36433333e+02,1.02761333e+03,2.88473333e+02,3.43216667e+03,4.59066667e+02,1.99162566e+02,9.95333333e+01,1.00066667e+02,9.99933333e+01,9.74666667e+01,9.87000000e+01,1.85533333e+01,7.15000000e+00,6.66333333e+00,7.58600000e+01,6.71666667e+00,1.97989433e+04,7.61056333e+03,1.02130000e+02,1.20260000e+02,5.77808667e+03,7.49737333e+03,9.92268667e+03,1.80912300e+04,1.90631867e+04,6.28073333e+02,8.46160000e+02,5.00333333e+01,1.00786667e+02,1.00240000e+02,1.66086667e+04,1.71034333e+04,7.31000000e+00,9.48376667e+03,NaN,4.86000000e+01,3.86702858e+05,2.13782019e+07,1.04859190e+00,4.00000000e-02
"2015Q4",9.11270000e+03,4.36290000e+03,1.45310000e+04,9.47780000e+03,1.59460000e+02,2.17240000e+02,9.19040000e+03,1.93900000e+03,5.44440000e+03,6.23450000e+03,4.35510000e+03,2.13333333e+00,1.73333333e+00,1.90000000e+00,3.43333333e+00,3.77666667e+00,1.37526667e+03,2.04553333e+03,1.69523333e+03,2.54400000e+03,1.27790000e+03,1.26610000e+03,7.83666667e+02,1.08497000e+03,3.19056667e+02,3.87193333e+03,4.61800000e+02,2.01266039e+02,1.01876667e+02,1.02380000e+02,1.00656667e+02,1.01333333e+02,9.84333333e+01,1.43600000e+01,7.29666667e+00,6.86666667e+00,9.45166667e+01,6.71000000e+00,1.96803833e+04,6.03229667e+03,9.89700000e+01,1.17866667e+02,5.12738000e+03,7.03074000e+03,9.03066000e+03,1.87002933e+04,1.89290567e+04,8.77350000e+02,8.84843333e+02,4.34200000e+01,1.02806667e+02,1.03066667e+02,1.69520000e+04,1.73760000e+04,3.73000000e+00,1.25089000e+04,NaN,4.26000000e+01,3.91215166e+05,2.13231155e+07,1.10914265e+00,1.23333333e-01
"2016Q1",5.29870000e+03,2.44700000e+03,1.28170000e+04,7.80920000e+03,2.41890000e+02,3.19130000e+02,7.53990000e+03,1.60400000e+03,5.88960000e+03,5.76290000e+03,2.89310000e+03,1.86666667e+00,1.60000000e+00,2.00000000e+00,3.50000000e+00,5.18333333e+00,9.58933333e+02,8.74500000e+02,1.22603333e+03,2.26446667e+03,1.14330000e+03,1.12116667e+03,5.94866667e+02,9.84950000e+02,3.37416667e+02,3.43450000e+03,4.77533333e+02,2.17336484e+02,1.03193333e+02,1.02220000e+02,1.00910000e+02,1.00433333e+02,1.03800000e+02,1.58366667e+01,8.55333333e+00,5.80666667e+00,3.95333333e+00,6.71000000e+00,2.04046067e+04,4.16352333e+03,6.99600000e+01,9.11466667e+01,4.82671667e+03,6.70719000e+03,8.54371000e+03,2.00547167e+04,1.95070500e+04,6.08416667e+02,5.76716667e+02,3.43566667e+01,1.05186667e+02,1.05286667e+02,1.26856667e+04,1.60006000e+04,NaN,3.03500000e+03,NaN,4.53000000e+01,3.92629557e+05,2.13636426e+07,1.58549807e+00,2.86666667e-01
"2016Q2",6.30370000e+03,3.28380000e+03,1.51868000e+04,9.38160000e+03,2.40920000e+02,2.85690000e+02,8.84980000e+03,1.80860000e+03,7.11540000e+03,6.71690000e+03,3.50640000e+03,1.70000000e+00,1.53333333e+00,1.66666667e+00,3.53333333e+00,1.52900000e+01,1.29760000e+03,1.39916667e+03,8.18566667e+02,2.33700000e+03,1.12023333e+03,1.21676667e+03,5.34266667e+02,1.02245000e+03,3.01826667e+02,3.73013333e+03,4.87600000e+02,2.19352350e+02,9.93933333e+01,1.00376667e+02,1.00073333e+02,9.96000000e+01,1.02200000e+02,1.73666667e+01,8.29333333e+00,5.27000000e+00,4.10000000e+00,6.70000000e+00,1.84633367e+04,4.22961000e+03,7.12600000e+01,9.22466667e+01,5.51756000e+03,7.72617667e+03,9.53767000e+03,2.06823167e+04,1.74795333e+04,7.40180000e+02,6.76620000e+02,4.59533333e+01,1.06610000e+02,1.06653333e+02,1.51773333e+04,1.79826333e+04,NaN,6.46533333e+03,NaN,4.32000000e+01,3.98247640e+05,2.13751381e+07,1.51125032e+00,2.56666667e-01
"2016Q3",8.23980000e+03,4.04530000e+03,1.57642000e+04,9.67550000e+03,1.91320000e+02,2.39180000e+02,8.90410000e+03,2.09710000e+03,7.31360000e+03,6.52940000e+03,4.33700000e+03,2.46666667e+00,1.46666667e+00,1.93333333e+00,3.40000000e+00,1.19200000e+01,1.16636667e+03,1.26700000e+03,1.32310000e+03,2.42710000e+03,1.23766667e+03,1.18943333e+03,6.74466667e+02,1.09660333e+03,3.44016667e+02,3.75620000e+03,4.89500000e+02,2.23891562e+02,1.01003333e+02,1.00756667e+02,1.00670000e+02,1.00366667e+02,1.01033333e+02,1.29133333e+01,9.35333333e+00,5.28333333e+00,4.50000000e+00,6.70000000e+00,1.67793533e+04,4.16269000e+03,6.81566667e+01,8.82233333e+01,5.76186667e+03,8.30239667e+03,9.97480333e+03,2.07966967e+04,1.55044400e+04,7.20400000e+02,9.84723333e+02,4.58000000e+01,1.07660000e+02,1.08296667e+02,1.75173333e+04,1.58775000e+04,NaN,1.11086667e+04,NaN,4.61000000e+01,3.86827198e+05,2.13966770e+07,1.60227667e+00,2.96666667e-01
"2016Q4",8.86600000e+03,4.11480000e+03,1.66572000e+04,1.00805000e+04,1.87880000e+02,2.44980000e+02,1.01809000e+04,2.24410000e+03,7.73540000e+03,7.36620000e+03,4.39070000e+03,2.23333333e+00,1.63333333e+00,2.10000000e+00,3.23333333e+00,7.19000000e+00,1.54490000e+03,2.37333333e+03,2.46602667e+03,3.03486667e+03,1.52460000e+03,1.51026667e+03,7.99666667e+02,1.15619667e+03,3.14383333e+02,4.21086667e+03,4.95566667e+02,2.33717028e+02,1.02970000e+02,1.01736667e+02,1.00976667e+02,1.01966667e+02,1.04966667e+02,1.83600000e+01,8.46000000e+00,6.69666667e+00,4.81666667e+00,6.69333333e+00,1.61800267e+04,3.99693333e+03,6.74366667e+01,9.09333333e+01,5.98423000e+03,8.50167667e+03,1.10559333e+04,2.04280200e+04,1.55495667e+04,7.75153333e+02,8.09696667e+02,5.00800000e+01,1.08710000e+02,1.10863333e+02,1.84506667e+04,1.75357333e+04,-7.10000000e+00,1.50740000e+04,NaN,4.83000000e+01,4.08139874e+05,2.15732461e+07,1.68448663e+00,4.30000000e-01
"2017Q1",5.27670000e+03,2.55260000e+03,1.54755000e+04,8.57620000e+03,2.93280000e+02,3.35980000e+02,8.96650000e+03,1.66170000e+03,7.79020000e+03,6.57380000e+03,2.95190000e+03,2.06666667e+00,1.60000000e+00,2.06666667e+00,3.16666667e+00,5.17666667e+00,1.06076667e+03,1.30424333e+03,1.19716667e+03,2.64200000e+03,1.34643333e+03,1.29560000e+03,6.38633333e+02,1.11652000e+03,2.85730000e+02,3.78736667e+03,5.06333333e+02,2.45926490e+02,1.02810000e+02,1.01150000e+02,1.01136667e+02,1.01766667e+02,1.01866667e+02,1.84466667e+01,6.16666667e+00,1.17300000e+01,1.65500000e+01,6.67000000e+00,1.60390233e+04,4.37639000e+03,6.50600000e+01,9.25133333e+01,6.02043000e+03,8.27884333e+03,1.08317800e+04,2.03629933e+04,1.54403833e+04,5.07600000e+02,1.18780000e+03,5.41166667e+01,1.10046667e+02,1.16043333e+02,1.60323333e+04,1.72668667e+04,-1.23300000e+01,4.50400000e+03,NaN,4.81000000e+01,4.13726759e+05,2.16167821e+07,1.77973813e+00,5.90000000e-01
"2017Q2",6.31220000e+03,3.42110000e+03,1.74226000e+04,1.06873000e+04,2.76010000e+02,3.12390000e+02,9.95900000e+03,1.87360000e+03,8.13030000e+03,7.42870000e+03,3.95310000e+03,1.80000000e+00,1.50000000e+00,1.66666667e+00,3.23333333e+00,1.18966667e+01,1.31876667e+03,1.42704667e+03,1.37710333e+03,2.75226667e+03,1.35360000e+03,1.39866667e+03,6.02133333e+02,1.19514667e+03,3.24606667e+02,4.05486667e+03,5.20866667e+02,2.51246705e+02,9.88466667e+01,1.00163333e+02,1.00723333e+02,9.94333333e+01,9.99333333e+01,1.94500000e+01,7.93000000e+00,1.15800000e+01,1.71933333e+01,6.66666667e+00,1.47098367e+04,4.80292667e+03,6.61200000e+01,9.44566667e+01,6.55377333e+03,9.04976667e+03,1.15381600e+04,2.09703933e+04,1.41996867e+04,6.29023333e+02,1.18474667e+03,5.02766667e+01,1.11083333e+02,1.18916667e+02,1.95733333e+04,1.95921667e+04,-7.70000000e+00,8.06400000e+03,NaN,5.20000000e+01,4.23161049e+05,2.17660493e+07,1.70359953e+00,8.90000000e-01
"2017Q3",8.26030000e+03,4.21480000e+03,1.80375000e+04,1.09596000e+04,2.18360000e+02,2.60030000e+02,1.06165000e+04,2.15620000e+03,8.82720000e+03,7.63120000e+03,4.86700000e+03,2.50000000e+00,1.40000000e+00,1.93333333e+00,3.20000000e+00,1.32866667e+01,1.31740000e+03,1.52994667e+03,1.44075667e+03,2.87263333e+03,1.48533333e+03,1.38730000e+03,7.52366667e+02,1.23188333e+03,3.36593333e+02,4.24010000e+03,5.24466667e+02,2.54510128e+02,1.00210000e+02,1.00693333e+02,1.00263333e+02,1.01500000e+02,1.02466667e+02,2.02633333e+01,7.65333333e+00,9.34666667e+00,2.15600000e+01,6.65000000e+00,1.25582300e+04,5.10057333e+03,6.48366667e+01,9.22633333e+01,7.01015000e+03,9.49725667e+03,1.13135067e+04,2.08381333e+04,1.18830033e+04,9.22666667e+02,1.21570333e+03,5.17400000e+01,1.11293333e+02,1.19726667e+02,2.12823333e+04,2.07173667e+04,-8.21000000e+00,1.38940000e+04,NaN,5.03000000e+01,4.29575825e+05,2.19139355e+07,1.70110165e+00,1.03666667e+00
"2017Q4",8.90310000e+03,4.29070000e+03,1.94022000e+04,1.10709000e+04,2.17930000e+02,2.58020000e+02,1.09630000e+04,2.28580000e+03,9.39980000e+03,7.80580000e+03,4.98050000e+03,2.33333333e+00,1.56666667e+00,1.53333333e+00,3.33333333e+00,3.80000000e+00,1.48666667e+03,1.60155333e+03,1.46727667e+03,3.48910000e+03,1.77576667e+03,1.71333333e+03,8.85533333e+02,1.36611667e+03,3.53466667e+02,4.30530000e+03,5.26200000e+02,2.57679078e+02,1.01193333e+02,1.00260000e+02,1.00040000e+02,1.00833333e+02,1.00966667e+02,2.06166667e+01,8.05666667e+00,8.08000000e+00,2.90300000e+01,6.63666667e+00,1.20453800e+04,5.26316667e+03,6.58333333e+01,9.42433333e+01,7.24314667e+03,1.01226267e+04,1.20192900e+04,2.19132033e+04,1.16141067e+04,8.68046667e+02,1.01562333e+03,6.14700000e+01,1.11520000e+02,1.24460000e+02,2.25733333e+04,2.19953000e+04,8.40000000e-01,1.82076667e+04,NaN,4.96000000e+01,4.37663712e+05,2.19185459e+07,1.70016470e+00,1.20666667e+00
